"Object Count","Group Indexes","Object Name","Object ID","Object Color R,G,B","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"1","18","","c38fc602-b2da-4bda-aaae-f51e6dd57789","0,0,0","point","164.6099979971913,-2057.079530007226,-16.13635063171387"
"2","18","","8017960f-ee38-4a4d-adf0-0ef9df36e93f","0,0,0","point","166.721390256789,-2057.079530007226,-13.08256387710571"
"3","18","","e051f70f-53ef-4fd1-ae94-7ff57a383709","0,0,0","point","168.8327825163868,-2057.079530007226,-10.02877712249756"
"4","18","","827e9288-9fae-4c46-9b32-44eae9fa4063","0,0,0","point","170.1678197478321,-2057.079530007226,-8.657065391540527"
"5","18","","81c14b7c-3e41-43c9-a4fc-8d9df3216e8f","0,0,0","point","173.520271072295,-2057.079530007226,-5.783649206161499"
"6","18","","25649b85-a3d3-4106-a8eb-eb2691909b38","0,0,0","point","176.8727223967579,-2057.079530007226,-2.910233020782471"
"7","18","","e43d7b15-2809-4f5b-84bb-7bf79cfabd31","0,0,0","point","190.7758653258351,-2057.079530007226,-6.243199348449707"
"8","18","","5659278c-a5cc-495e-b8d9-57d865670015","0,0,0","point","179.8410489653614,-2057.079530007226,-3.493204593658447"
"9","18","","798d1808-825e-4f2c-b550-4d2d6a7b289b","0,0,0","point","187.633983383086,-2057.079530007226,-8.710065841674805"
"10","18","","273a740f-ae32-4520-9fe9-47b466def904","0,0,0","point","184.492101440337,-2057.079530007226,-11.1769323348999"
"11","18","","b542a421-8666-4a8d-a0a6-0c1b43a094b5","0,0,0","point","182.1665752028492,-2057.079530007226,-7.335068464279175"
"12","18","","6961ab59-5ff2-44f7-9429-c907b61bf4b0","0,0,0","point","171.7046659087208,-2057.079530007226,-10.40379619598389"
"13","18","","bf5b71ab-680f-456f-8336-ca6efef1ca26","0,0,0","point","174.1976573561695,-2057.079530007226,-13.99731969833374"
"14","18","","3ce83a28-0575-4cad-84bc-24fd3f83ba08","0,0,0","point","176.6906488036183,-2057.079530007226,-17.59084320068359"
"15","18","","a66647c9-c8d8-4af6-8f4f-95492a8ec2a8","0,0,0","point","179.817188033965,-2057.079530007226,-15.00790548324585"
"16","18","","e7cf34d1-0796-4ef2-bf26-86087de907d8","0,0,0","point","182.9437272643116,-2057.079530007226,-12.42496776580811"
"17","18","","ad806faf-7c71-4920-aae8-da276931389e","0,0,0","point","174.9237535094288,-2057.079530007226,-7.630181074142456"
"18","18","","e3af5abf-011c-472e-ae9c-06e6150d2b69","0,0,0","point","178.1428411101368,-2057.079530007226,-4.856565952301025"
"19","18","","4debf25b-56d0-49a6-b269-0d74d105eda4","0,0,0","point","180.5432841872242,-2057.079530007226,-8.640766859054565"
"20","18","","91ce25ff-b281-4275-8574-16f5dcbd536b","0,0,0","point","165.9300282095936,-2057.079530007226,-17.03085899353027"
"21","18","","64e57230-4feb-4287-af8c-f645f6e7fc18","0,0,0","point","167.6392846201924,-2057.079530007226,-20.21615791320801"
"22","18","","d914d40e-8264-45be-a258-c5f45a65eb68","0,0,0","point","169.3485410307911,-2057.079530007226,-23.40145683288574"
"23","18","","fa080516-a781-43db-9018-cb94597237c1","0,0,0","point","172.2533366774586,-2057.079530007226,-21.09644794464111"
"24","18","","f327b5ba-9b15-40db-b692-4a278f37f2a0","0,0,0","point","175.1581323241261,-2057.079530007226,-18.79143905639648"
"25","18","","d39cfe84-0c16-46e3-b83c-f38e430f5de7","0,0,0","point","168.1498284434346,-2057.079530007226,-14.4031834602356"
"26","18","","e12791bd-8e0e-48ae-8b90-1ccd73a34cd4","0,0,0","point","170.3696286772755,-2057.079530007226,-11.77550792694092"
"27","18","","a39a7045-f45d-4d2e-80a7-d2cb15abf195","0,0,0","point","172.7638805007008,-2057.079530007226,-15.2834734916687"
"28","18","","6d3722d3-fa3b-4e49-b568-976305e8e475","0,0,0","point","164.1316692923573,-2057.079530007226,-25.65359592437744"
"29","18","","6203a40b-7d43-4ba8-9181-f22707e6ac68","0,0,0","point","167.7045781706837,-2057.079530007226,-24.35207176208496"
"30","18","","2d456b74-2cd5-45ed-9b29-3e58675ae67f","0,0,0","point","166.0934701060322,-2057.079530007226,-20.97083282470703"
"31","18","","126c7941-cfdd-4038-82bc-f59e3daea7fe","0,0,0","point","164.4823620413807,-2057.079530007226,-17.5895938873291"
"32","18","","b0bbc9f8-160b-4367-bf44-26f59abf54a2","0,0,0","point","185.696389923003,-2057.079530007226,-13.05565547943115"
"33","18","","30719478-9f44-4d96-82f1-94bd90bedeb5","0,0,0","point","188.0673663710621,-2057.079530007226,-16.71037340164185"
"34","18","","14c30286-ec03-4a99-ae18-22b401f33d8f","0,0,0","point","193.0926864241627,-2057.079530007226,-17.61475896835327"
"35","18","","05b99c93-bb80-4301-8d1c-300e7c06d42a","0,0,0","point","195.7470300292042,-2057.079530007226,-14.864426612854"
"36","18","","b0ecb109-048e-41ec-9043-6d8fd410cd9b","0,0,0","point","188.717630157378,-2057.079530007226,-10.57047939300537"
"37","18","","b8055224-ed57-416a-a6cd-75d62c375b00","0,0,0","point","191.738870391753,-2057.079530007226,-8.08530330657959"
"38","18","","07660d71-53bc-4d64-a403-2a59dcb921ed","0,0,0","point","193.7429502104786,-2057.079530007226,-11.4748649597168"
"39","18","","2aa551c9-4b34-4360-975a-e3edf8f24b71","0,0,0","point","177.9382455443409,-2057.079530007226,-19.44154739379883"
"40","18","","80c9e26a-7bbe-4141-90c0-f4da95c8c1e6","0,0,0","point","180.4139812087086,-2057.079530007226,-23.2648458480835"
"41","18","","b3c0af6e-ac88-44cd-b1c6-24b14a2b98e6","0,0,0","point","182.8897168730763,-2057.079530007226,-27.08814430236816"
"42","18","","bf2c9006-2e10-444a-939c-4e56c6f63183","0,0,0","point","185.9572217558888,-2057.079530007226,-24.41259765625"
"43","18","","ce91bd49-3d0c-4309-8da2-8b6be8ce8e51","0,0,0","point","181.0431287383107,-2057.079530007226,-16.87261915206909"
"44","18","","20350d95-dd09-4c7e-92da-520d695db07e","0,0,0","point","184.1480119322804,-2057.079530007226,-14.30369091033936"
"45","18","","28de925a-3e44-451c-84d0-9047ff637fb4","0,0,0","point","186.5863692854908,-2057.079530007226,-18.0203709602356"
"46","18","","cf71e067-1c36-4707-b321-233a04aa5f74","0,0,0","point","172.9336154555348,-2057.079530007226,-33.77449798583984"
"47","18","","0c825d9b-393c-4444-b84e-c7be60c6712b","0,0,0","point","170.7866289710072,-2057.079530007226,-29.93389987945557"
"48","18","","0234665f-9973-4d22-afd7-8852bfd0ab85","0,0,0","point","168.6396424864796,-2057.079530007226,-26.09330177307129"
"49","18","","87a13510-9c12-4488-949b-cc096e43d0dd","0,0,0","point","165.0845677351025,-2057.079530007226,-27.65173625946045"
"50","18","","f16fb638-09ac-41ed-9484-55c107345845","0,0,0","point","170.283605346587,-2057.079530007226,-25.1426830291748"
"51","18","","5facd0a9-635d-4e94-9e26-5a95b4f9a9ca","0,0,0","point","172.4708750342396,-2057.079530007226,-28.97704982757568"
"52","18","","069156de-3f8d-4160-8a52-9d56a98ef3a2","0,0,0","point","174.6581447218922,-2057.079530007226,-32.81141662597656"
"53","18","","c8b64e20-3af3-4a17-82c2-01b18581a7dc","0,0,0","point","177.9718010520008,-2057.079530007226,-30.56689167022705"
"54","18","","03087aa5-bd3c-432f-8cda-fbceee2d970d","0,0,0","point","181.2854573821095,-2057.079530007226,-28.32236671447754"
"55","18","","84ccf700-12e4-4082-9a77-6dc8f93fb35b","0,0,0","point","173.3446672057179,-2057.079530007226,-22.89241313934326"
"56","18","","29d2567d-e7f1-4c33-94fd-858d996d1d91","0,0,0","point","176.4057290648487,-2057.079530007226,-20.64214324951172"
"57","18","","94a64fc0-a05d-478d-ac28-b38f2898c6e7","0,0,0","point","178.8455932234791,-2057.079530007226,-24.48225498199463"
"58","18","","4b05e23d-7a42-4b4f-85da-7c5e34929bc4","0,0,0","point","194.3522002791432,-2057.079530007226,-19.31250858306885"
"59","18","","3e973694-d5ad-4de9-9bda-942d1e24d024","0,0,0","point","196.9244439696339,-2057.079530007226,-16.39171600341797"
"60","18","","14f816b5-e735-4eff-aed0-3db9dff5091b","0,0,0","point","174.058811912444,-2057.079530007226,-35.84628295898438"
"61","18","","2a08ae0f-28d5-416d-8b09-818009fa04bc","0,0,0","point","175.7833411788014,-2057.079530007226,-34.88319396972656"
"62","18","","9bdbd483-f16a-4526-94fb-7dc0673928c2","0,0,0","point","179.1952116583851,-2057.079530007226,-32.61687564849854"
"63","18","","eb84c132-4701-4b98-9a04-d69e04121029","0,0,0","point","182.6070821379689,-2057.079530007226,-30.35055732727051"
"64","18","","cca8be71-b6d6-4b28-914c-5a654bcbec8c","0,0,0","point","185.3555085753468,-2057.079530007226,-34.64500331878662"
"65","18","","cfa488aa-72b1-4966-b5ed-939df9067b6a","0,0,0","point","184.2113454436329,-2057.079530007226,-29.11633491516113"
"66","18","","bc369e17-de2c-47d9-9ef4-dafa94fb0a45","0,0,0","point","187.0321099852589,-2057.079530007226,-33.32581233978271"
"67","18","","d3821d32-ea2e-497f-8747-8058b7e99662","0,0,0","point","187.2888429259327,-2057.079530007226,-26.36079978942871"
"68","18","","d62237bd-ac6e-4cb6-a614-b118c6083032","0,0,0","point","190.4383428191212,-2056.079530007226,-20.36509132385254"
"69","18","","0256bc25-ed16-4b90-a988-47615671e4df","0,0,0","point","189.0247266387013,-2056.579530007226,-21.73705101013184"
"70","18","","7bb759fb-8ba1-47c3-a5bb-3d51c29ed0b4","0,0,0","point","195.0589139555958,-2056.079530007226,-10.32009935379028"
"71","18","","522b1f11-8317-42c5-86cf-1d567a21cece","0,0,0","point","191.7799565886525,-2056.079530007226,-22.23330116271973"
"72","18","","fed2b6ee-ef43-40f6-88f1-229a307da1af","0,0,0","point","194.6933372115162,-2056.079530007226,-25.8809814453125"
"73","18","","9be3e6b2-b8b0-4521-aa13-a1fbad09ffa7","0,0,0","point","190.3663404082325,-2056.079530007226,-23.60526466369629"
"74","18","","65c47b36-7f61-469c-8077-8b3ca51cd6e2","0,0,0","point","193.2844455336598,-2056.079530007226,-27.44143104553223"
"75","21","","4975fb55-656f-4a04-9388-4dd0cf2c870b","0,0,0","point","164.0177238081959,-1991.113525390625,-14.96336269378662"
"76","21","","f0f1e802-6740-4c1a-8742-bcb5675f50c7","0,0,0","point","167.3178002928761,-1991.113525390625,-17.19963455200195"
"77","21","","18f1f1eb-ce26-40d6-88d7-8518e4e2f04f","0,0,0","point","165.7725851630238,-1991.113525390625,-23.75946807861328"
"78","21","","e8837594-e9c3-4540-a89e-7eb1ef1ba47d","0,0,0","point","190.4987428282765,-1991.113525390625,-17.93005180358887"
"79","21","","82c94d4f-3672-435d-a7b4-5e3f131d2a6a","0,0,0","point","168.1102483366993,-1991.113525390625,-28.11254692077637"
"80","21","","9c5b58cc-e619-42da-92ff-81bdd120095b","0,0,0","point","172.2201554869679,-1991.113525390625,-25.73600196838379"
"81","21","","c017b321-e7dc-4657-ab14-aceb33e5e872","0,0,0","point","179.0963113402394,-1991.113525390625,-27.72330284118652"
"82","21","","8d84b191-a51b-45d3-b7af-608925d34a89","0,0,0","point","182.4003808592823,-1991.113525390625,-32.79377746582031"
"83","21","","45f4b3fc-f634-4a1b-a36f-a0c3f1460469","0,0,0","point","189.0696523283985,-1991.113525390625,-25.80535697937012"
"84","21","","97c9cbbf-374b-4673-aa92-466f62fd665c","0,0,0","point","193.9590165709523,-1991.113525390625,-29.60797119140625"
"85","21","","638eba5d-3a1a-4bbd-8bd5-e7ad02671a40","0,0,0","point","196.9895227049855,-1991.113525390625,-18.47608184814453"
"86","21","","10fec6e6-bc16-45f8-bee8-d632a5d9b6f9","0,0,0","point","194.0459802245167,-1991.113525390625,-14.65785980224609"
"87","21","","1e15d912-212c-434b-a483-147c5784d77a","0,0,0","point","166.6785562132862,-1991.113525390625,-9.749881744384766"
"88","21","","a385cc36-885c-4389-b3fb-549fe8b69c0e","0,0,0","point","173.8582646941212,-1991.113525390625,-10.68742561340332"
"89","21","","42627988-7dd1-49a8-acbb-8d9827186deb","0,0,0","point","170.0161492918995,-1991.113525390625,-6.320601463317871"
"90","21","","c1028b6c-d406-4bbd-9eef-6fea64d90d43","0,0,0","point","167.2114369963673,-1991.113525390625,-18.41067123413086"
"91","21","","93daa158-580c-4595-a955-664fc21ce99a","0,0,0","point","167.4241635893849,-1991.113525390625,-15.98859882354736"
"92","21","","a46b7531-ed6d-467b-b18b-46d77bdaa6a8","0,0,0","point","167.6368901824025,-1991.113525390625,-13.56652641296387"
"93","21","","0ada6bfb-577a-4bb1-b937-5ab8fca01730","0,0,0","point","165.2241127585438,-1991.113525390625,-14.4977502822876"
"94","21","","ec5b294a-3a8d-45f4-bfa8-a9d6a193f1df","0,0,0","point","164.7986595725087,-1991.113525390625,-19.34189414978027"
"95","21","","33a8624c-fe4a-4f0d-9522-5f1206f1da6a","0,0,0","point","166.9223187064198,-1991.113525390625,-27.6370964050293"
"96","21","","5df9ffe7-03c8-4df7-99a5-b7819e0fa15b","0,0,0","point","169.2981774901417,-1991.113525390625,-28.58799743652344"
"97","21","","39ce3f92-0200-4e46-bd32-87c147aaa815","0,0,0","point","172.0381152724293,-1991.113525390625,-27.00363349914551"
"98","21","","edc2b1eb-af52-4c87-9152-5e6011921423","0,0,0","point","172.4021957015065,-1991.113525390625,-24.46837043762207"
"99","21","","b3cbcb3a-d7d1-4e19-ab9c-eea012222f58","0,0,0","point","169.8824927901295,-1991.113525390625,-21.3829231262207"
"100","21","","335e1e61-9b17-42f6-8583-1310253b8caf","0,0,0","point","166.9987104033497,-1991.113525390625,-20.83274269104004"
"101","21","","6f10cf39-4f61-4a92-88e0-f837f1642f29","0,0,0","point","166.1812937354115,-1991.113525390625,-22.78389358520508"
"102","21","","15ea6d72-f3bb-491a-84da-59ff84096d71","0,0,0","point","165.3638765906361,-1991.113525390625,-24.73504447937012"
"103","21","","c997ee31-b031-4f23-8f37-eef5edaf4445","0,0,0","point","177.9251039122609,-1991.113525390625,-35.71200942993164"
"104","21","","8e9449d8-fa6d-46fb-aa4b-007635581b3d","0,0,0","point","175.1121146773365,-1991.113525390625,-30.53254890441895"
"105","21","","480ace7e-e3a0-41be-b9f1-a7e08bf840d2","0,0,0","point","171.6740357970265,-1991.113525390625,-29.53889846801758"
"106","21","","d3c02613-3142-4aa4-9de0-f13163a37a8d","0,0,0","point","170.800791511443,-1991.113525390625,-32.94026184082031"
"107","21","","073ec73d-26f5-4fb0-bb03-26a23798a3a6","0,0,0","point","174.3120753859547,-1991.113525390625,-6.707964897155762"
"108","21","","a72d8ac0-4516-45fb-9285-136d52126fba","0,0,0","point","177.8242814635304,-1991.113525390625,-7.339581489562988"
"109","21","","135b94ab-d671-46db-bf31-eb050cec7a72","0,0,0","point","182.0697972868946,-1991.113525390625,-3.931178569793701"
"110","21","","ee9e92fc-af72-4370-bd95-4ebeb7290605","0,0,0","point","180.8826768492726,-1991.113525390625,-11.95065879821777"
"111","21","","7280f20d-6bb1-4ffa-9dba-1a9c93b86c32","0,0,0","point","183.8933923338917,-1991.113525390625,-16.64746475219727"
"112","21","","9f4caf77-208b-4285-aa60-653b41acc367","0,0,0","point","187.7643334960011,-1991.113525390625,-13.52737808227539"
"113","21","","44dc95f7-7ff2-44ae-b9c2-995c3b576893","0,0,0","point","184.7536180113819,-1991.113525390625,-8.830572128295898"
"114","21","","0227cf97-2b8f-41e1-9bab-6a065cf695e5","0,0,0","point","181.3364884947804,-1991.113525390625,-7.971198081970215"
"115","21","","664b56be-61d3-4233-bed8-d5ebe9da41a9","0,0,0","point","186.964700469878,-1991.113525390625,-21.35995292663574"
"116","21","","cb96cb81-bbf7-456e-8060-c24badf14914","0,0,0","point","190.3187348937062,-1991.113525390625,-26.03048896789551"
"117","21","","5875cc99-f4a6-474d-b43a-f61b453525b7","0,0,0","point","193.8527772521046,-1991.113525390625,-22.60058784484863"
"118","21","","743ce235-cd2d-4914-a841-352689b4a4ea","0,0,0","point","193.6395661925343,-1991.113525390625,-18.49529266357422"
"119","21","","893ebe5b-223b-47f3-a2e8-9ab26e24e58a","0,0,0","point","187.3579194640187,-1991.113525390625,-17.36481094360352"
"120","21","","6a2fda7d-c1e3-4ace-adcd-daf9d8154e2c","0,0,0","point","188.9040563200978,-1991.113525390625,-5.649925708770752"
"121","21","","4538ebce-17d8-45ef-abf2-b64a4e34455d","0,0,0","point","188.1707475279835,-1991.113525390625,-9.689945220947266"
"122","21","","1ec75eb3-d3b4-4bed-b022-dd14887322f0","0,0,0","point","191.3115708922413,-1991.113525390625,-10.25518608093262"
"123","21","","b9aaceb7-f755-4996-b31d-174ca7acc42f","0,0,0","point","194.4523942564991,-1991.113525390625,-10.82042694091797"
"124","21","","b1b5dcc6-9d4d-4899-a12e-4074dc6cc728","0,0,0","point","164.5464599226979,-1991.113525390625,-26.68619537353516"
"125","21","","717f0c8d-963a-4c6d-adbc-d92c80b67934","0,0,0","point","181.1169850920704,-1991.113525390625,-32.37125396728516"
"126","21","","9f901772-5e08-4fa0-99d5-6d799508cd6b","0,0,0","point","183.6837747191456,-1991.113525390625,-33.21630477905273"
"127","21","","0e0cd1d4-9198-4557-a409-c0e60ddbe28e","0,0,0","point","186.3575379942921,-1991.113525390625,-31.15927124023438"
"128","21","","4e70a7ae-f832-400e-9f01-caf8d2ab9387","0,0,0","point","186.4645116423634,-1991.113525390625,-28.25718307495117"
"129","21","","21a64167-3648-4430-97f9-3dfdfd7861b5","0,0,0","point","186.571483383086,-1991.113525390625,-25.35509490966797"
"130","21","","46a5de1b-d285-4a0d-b0ee-cc27792a8feb","0,0,0","point","183.1069581603077,-1991.113525390625,-24.63775062561035"
"131","21","","f5e49dfc-a487-43b6-b17e-e60fd5655d1b","0,0,0","point","179.2783525084523,-1991.113525390625,-26.4556713104248"
"132","21","","f2ac72a7-dc31-4719-94c8-1a45dcea3b5c","0,0,0","point","178.9142720793751,-1991.113525390625,-28.99093437194824"
"133","21","","42a9d933-d8a3-4365-a273-c4ccda3bfee2","0,0,0","point","178.5501935576466,-1991.113525390625,-31.52619934082031"
"134","21","","00785a16-1455-4562-a881-34b6b74d2196","0,0,0","point","173.0853650664357,-1991.113525390625,-18.29999542236328"
"135","21","","6142d98f-43e7-40e0-9b61-1bbe6743dd3d","0,0,0","point","172.7662751769093,-1991.113525390625,-21.93310546875"
"136","21","","5c60847f-5f36-48f6-93a5-fac7482e9264","0,0,0","point","176.204353103545,-1991.113525390625,-22.92675590515137"
"137","21","","e93c0ab0-9777-44a0-aa70-f4d2eb34d4d6","0,0,0","point","179.6424310301808,-1991.113525390625,-23.92040634155273"
"138","21","","d332eac5-945e-47cd-a89c-e814ff3e6b3d","0,0,0","point","180.0356500243214,-1991.113525390625,-19.92526245117188"
"139","21","","99a2d248-090a-4901-a24d-7fa81bcabc54","0,0,0","point","180.4288671111134,-1991.113525390625,-15.93012046813965"
"140","21","","d00f1553-8eb9-4f8e-aaa5-0953819518da","0,0,0","point","176.916661987212,-1991.113525390625,-15.29850387573242"
"141","21","","206080bd-8e60-40ef-bd88-539f03aa93b8","0,0,0","point","173.404454955962,-1991.113525390625,-14.6668872833252"
"142","21","","9b624d4a-598d-444d-bd1d-e05ef082767d","0,0,0","point","188.7487351988819,-1991.113525390625,-34.51162338256836"
"143","21","","d7549c9c-e532-4b74-8f0d-cd394f30544b","0,0,0","point","186.2505662535694,-1991.113525390625,-34.06135940551758"
"144","21","","97727afb-3911-4581-9953-be23d43fd98f","0,0,0","point","194.0659883116749,-1991.113525390625,-26.70588302612305"
"145","21","","c1e3a805-ebc2-4239-951f-f976524a0393","0,0,0","point","191.5678193663624,-1991.113525390625,-26.2556209564209"
